iter	F1	Logloss
3379	0.962000962	0.07664022914
3380	0.962000962	0.07663962264
3381	0.962000962	0.07663934855
3382	0.962000962	0.07660284759
3383	0.962000962	0.07660158209
3384	0.962000962	0.07658511322
3385	0.962000962	0.07655195385
3386	0.962000962	0.0765448916
3387	0.962000962	0.07654170163
3388	0.962000962	0.07652438131
3389	0.962000962	0.07652265511
3390	0.962000962	0.07652202528
3391	0.962000962	0.07652119134
3392	0.962000962	0.07652051486
3393	0.962000962	0.07651985587
3394	0.962000962	0.07651820548
3395	0.962000962	0.07651759898
3396	0.962000962	0.07650153832
3397	0.962000962	0.07650072771
3398	0.962000962	0.07645728113
3399	0.962000962	0.07645667463
3400	0.962000962	0.07645527501
3401	0.962000962	0.07645498925
3402	0.962000962	0.07645440024
3403	0.962000962	0.07645340301
3404	0.962000962	0.07645259823
3405	0.962000962	0.0764511053
3406	0.962000962	0.0764503705
3407	0.962000962	0.07641591065
3408	0.962000962	0.07641490759
3409	0.962000962	0.07635284605
3410	0.962000962	0.0763506883
3411	0.962000962	0.07635053084
3412	0.962000962	0.0763498077
3413	0.962000962	0.07634232556
3414	0.962000962	0.07634169573
3415	0.962000962	0.07634152078
3416	0.962000962	0.07634093177
3417	0.962000962	0.07633971293
3418	0.962000962	0.07633517583
3419	0.962000962	0.07628825352
3420	0.962000962	0.07628768201
3421	0.962000962	0.0762859733
3422	0.962000962	0.07628460284
3423	0.962000962	0.07628108629
3424	0.962000962	0.0762788294
3425	0.962000962	0.07627826372
3426	0.962000962	0.07625845325
3427	0.962000962	0.07625820831
3428	0.962000962	0.0762560214
3429	0.962000962	0.07625408526
3430	0.962000962	0.07625382283
3431	0.962000962	0.07625369453
3432	0.962000962	0.07625272063
3433	0.962000962	0.07625217245
3434	0.962000962	0.07623285184
3435	0.962000962	0.0761850431
3436	0.962000962	0.07614653019
3437	0.962000962	0.07614182396
3438	0.962000962	0.0761407101
3439	0.962000962	0.07610050597
3440	0.962000962	0.07609183998
3441	0.962000962	0.07609150757
3442	0.962000962	0.07608890078
3443	0.962000962	0.07608744867
3444	0.962000962	0.07608693548
3445	0.962000962	0.07608488853
3446	0.962000962	0.07604455611
3447	0.962000962	0.0760440779
3448	0.962000962	0.07604382131
3449	0.962000962	0.07603214613
3450	0.962000962	0.07603139967
3451	0.962000962	0.07602362594
3452	0.962000962	0.07602348014
3453	0.962000962	0.07602332268
3454	0.962000962	0.07599272346
3455	0.962000962	0.07599201199
3456	0.962000962	0.07598202219
3457	0.962000962	0.07598136903
3458	0.962000962	0.07598016186
3459	0.962000962	0.07597379358
3460	0.962000962	0.07593189825
3461	0.962000962	0.07593136756
3462	0.962000962	0.07593065608
3463	0.962000962	0.07592958304
3464	0.962000962	0.07592932644
3465	0.962000962	0.07592862663
3466	0.962000962	0.07591610002
3467	0.962000962	0.07591555767
3468	0.962000962	0.07591353405
3469	0.962000962	0.07589444671
3470	0.962000962	0.07589362444
3471	0.962000962	0.07589316373
3472	0.962000962	0.07589258638
3473	0.962000962	0.07585890799
3474	0.962000962	0.07581865138
3475	0.962000962	0.07581816735
3476	0.962000962	0.0758179749
3477	0.962000962	0.07581537977
3478	0.962000962	0.07581523397
3479	0.962000962	0.07579402971
3480	0.962000962	0.07579319577
3481	0.962000962	0.0757925951
3482	0.962000962	0.07579137043
3483	0.962000962	0.07576771683
3484	0.962000962	0.07576718031
3485	0.962000962	0.07576649799
3486	0.962000962	0.07575442042
3487	0.962000962	0.07574826792
3488	0.962000962	0.07574250032
3489	0.962000962	0.0757419288
3490	0.962000962	0.07573672105
3491	0.962000962	0.07573568299
3492	0.962000962	0.07573554886
3493	0.962000962	0.07573416674
3494	0.962000962	0.07573261549
3495	0.962000962	0.0757298804
3496	0.962000962	0.07570989497
3497	0.962000962	0.07570797632
3498	0.962000962	0.07570706657
3499	0.962000962	0.07568340713
3500	0.962000962	0.07567474698
3501	0.962000962	0.07567013989
3502	0.962000962	0.07566956838
3503	0.962000962	0.0756649088
3504	0.962000962	0.07566438395
3505	0.962000962	0.07566318844
3506	0.962000962	0.07566178882
3507	0.962000962	0.07565227139
3508	0.962000962	0.07564950131
3509	0.962000962	0.07564920389
3510	0.962000962	0.07564750685
3511	0.962000962	0.07564706363
3512	0.962000962	0.07564653877
3513	0.962000962	0.07564604891
3514	0.962000962	0.07564499336
3515	0.962000962	0.07563188357
3516	0.962000962	0.07563088051
3517	0.962000962	0.07562981913
3518	0.962000962	0.07562679245
3519	0.962000962	0.07562650086
3520	0.962000962	0.07561065015
3521	0.962000962	0.0756103469
3522	0.962000962	0.07556711026
3523	0.962000962	0.07555258919
3524	0.962000962	0.07555230343
3525	0.962000962	0.07553894871
3526	0.962000962	0.07553795148
3527	0.962000962	0.07551182521
3528	0.962000962	0.07551132368
3529	0.962000962	0.07549190394
3530	0.962000962	0.07548942544
3531	0.962000962	0.07545929276
3532	0.962000962	0.07545915863
3533	0.962000962	0.0754456931
3534	0.962000962	0.07544499329
3535	0.962000962	0.07544001297
3536	0.962000962	0.07540004795
3537	0.962000962	0.07539956392
3538	0.962000962	0.07539891076
3539	0.962000962	0.07538823281
3540	0.962000962	0.07538795289
3541	0.962000962	0.0753232379
3542	0.962000962	0.07532075357
3543	0.962000962	0.07531710872
3544	0.962000962	0.07531660136
3545	0.962000962	0.07531638558
3546	0.962000962	0.07531250746
3547	0.962000962	0.07530461127
3548	0.962000962	0.07530420888
3549	0.962000962	0.07530343325
3550	0.962000962	0.07527074043
3551	0.962000962	0.07526785954
3552	0.962000962	0.07526757379
3553	0.962000962	0.07526655323
3554	0.962000962	0.07526356737
3555	0.962000962	0.07523503259
3556	0.962000962	0.07523492179
3557	0.962000962	0.07523328306
3558	0.962000962	0.07523237914
3559	0.962000962	0.07518670483
3560	0.962000962	0.07518657653
3561	0.962000962	0.07518629661
3562	0.962000962	0.07518580091
3563	0.962000962	0.0751855793
3564	0.962000962	0.07518472786
3565	0.962000962	0.0751776831
3566	0.962000962	0.07517453979
3567	0.962000962	0.07517404992
3568	0.962000962	0.07517354839
3569	0.962000962	0.07514970817
3570	0.962000962	0.07514115882
3571	0.962000962	0.07509646424
3572	0.962000962	0.07509633594
3573	0.962000962	0.07508360522
3574	0.962000962	0.07508292873
3575	0.962000962	0.0750791206
3576	0.962000962	0.07507881735
3577	0.962000962	0.07507449018
3578	0.962000962	0.07506919495
3579	0.962000962	0.07506872841
3580	0.962000962	0.07506415631
3581	0.962000962	0.07505876777
3582	0.962000962	0.07505732733
3583	0.962000962	0.07505684329
3584	0.962000962	0.07505662752
3585	0.962000962	0.07501128561
3586	0.962000962	0.07500155241
3587	0.962000962	0.07499954629
3588	0.962000962	0.07497516372
3589	0.962000962	0.07497370578
3590	0.962000962	0.07497343752
3591	0.962000962	0.07494255254
3592	0.962000962	0.07494048227
3593	0.962000962	0.07494039479
3594	0.962000962	0.07494014986
3595	0.962000962	0.07493725147
3596	0.962000962	0.07493676744
3597	0.962000962	0.07489146636
3598	0.962000962	0.07488751243
3599	0.962000962	0.07488704006
3600	0.962000962	0.07487878812
3601	0.962000962	0.07487832158
3602	0.962000962	0.07487791919
3603	0.962000962	0.07487745265
3604	0.962000962	0.07487697445
3605	0.962000962	0.07487677617
3606	0.962000962	0.07485612592
3607	0.962000962	0.07485272017
3608	0.962000962	0.07485225946
3609	0.962000962	0.07485180459
3610	0.962000962	0.07485133222
3611	0.962000962	0.07480625274
3612	0.962000962	0.07480568123
3613	0.962000962	0.07480514471
3614	0.962000962	0.07480502807
3615	0.962000962	0.07480458486
3616	0.962000962	0.07480388505
3617	0.962000962	0.07476078838
3618	0.962000962	0.07475991944
3619	0.962000962	0.07475788999
3620	0.962000962	0.0747576334
3621	0.962000962	0.07475279304
3622	0.962000962	0.07475258893
3623	0.962000962	0.07475234399
3624	0.962000962	0.07472657346
3625	0.962000962	0.07467657782
3626	0.962000962	0.0746751782
3627	0.962000962	0.07466700791
3628	0.962000962	0.07466679213
3629	0.962000962	0.07466646556
3630	0.962000962	0.07465729804
3631	0.962000962	0.0746551986
3632	0.962000962	0.07465500032
3633	0.962000962	0.07463381939
3634	0.962000962	0.07463251891
3635	0.962000962	0.07463022703
3636	0.962000962	0.07462955054
3637	0.962000962	0.07461646408
3638	0.962000962	0.07460584446
3639	0.962000962	0.074603815
3640	0.962000962	0.07460336596
3641	0.962000962	0.07460312103
3642	0.962000962	0.07460196634
3643	0.962000962	0.07460186137
3644	0.962000962	0.07460174473
3645	0.962000962	0.07460031595
3646	0.962000962	0.07459989606
3647	0.962000962	0.07459944119
3648	0.962000962	0.07459901547
3649	0.962000962	0.07459855476
3650	0.962000962	0.07459833315
3651	0.962000962	0.07459793076
3652	0.962000962	0.07459665944
3653	0.962000962	0.07459628621
3654	0.962000962	0.07457803864
3655	0.962000962	0.07457750212
3656	0.962000962	0.07457543768
3657	0.962000962	0.07457430049
3658	0.962000962	0.07457008996
3659	0.962000962	0.07456868451
3660	0.962000962	0.07456802552
3661	0.962000962	0.07456792638
3662	0.962000962	0.074567489
3663	0.962000962	0.07456663756
3664	0.962000962	0.07456386164
3665	0.962000962	0.07455626287
3666	0.962000962	0.07455524231
3667	0.962000962	0.07455315454
3668	0.962000962	0.07455283963
3669	0.962000962	0.07455278131
3670	0.962000962	0.07455235559
3671	0.962000962	0.07455090932
3672	0.962000962	0.0745503553
3673	0.962000962	0.07454920644
3674	0.962000962	0.07453141959
3675	0.962000962	0.07452911604
3676	0.962000962	0.07452873115
3677	0.962000962	0.07452227539
3678	0.962000962	0.07452208295
3679	0.962000962	0.07452109738
3680	0.962000962	0.07451782576
3681	0.962000962	0.07451741754
3682	0.962000962	0.07451723093
3683	0.962000962	0.07451660693
3684	0.962000962	0.07451576132
3685	0.962000962	0.07451480492
3686	0.962000962	0.0745121398
3687	0.962000962	0.0745117899
3688	0.962000962	0.07451098512
3689	0.962000962	0.07451081599
3690	0.962000962	0.07451029114
3691	0.962000962	0.07450988875
3692	0.962000962	0.07450953301
3693	0.962000962	0.07450900815
3694	0.962000962	0.07450585317
3695	0.962000962	0.07450546244
3696	0.962000962	0.0744974846
3697	0.962000962	0.0744954085
3698	0.962000962	0.07449460371
3699	0.962000962	0.0744867775
3700	0.962000962	0.07448508046
3701	0.962000962	0.07448468973
3702	0.962000962	0.07445987561
3703	0.962000962	0.07445838851
3704	0.962000962	0.07445762455
3705	0.962000962	0.07445378142
3706	0.962000962	0.07445333821
3707	0.962000962	0.07445271421
3708	0.962000962	0.07445253926
3709	0.962000962	0.07441351898
3710	0.962000962	0.07440811877
3711	0.962000962	0.07440540701
3712	0.962000962	0.07440420567
3713	0.962000962	0.07440315595
3714	0.962000962	0.07440023424
3715	0.962000962	0.07439943529
3716	0.962000962	0.07439904456
3717	0.962000962	0.07439817563
3718	0.962000962	0.07439569713
3719	0.962000962	0.07435977352
3720	0.962000962	0.07435490983
3721	0.962000962	0.07435333526
3722	0.9625	0.07434839576
3723	0.9625	0.07433697135
3724	0.9625	0.07431604118
3725	0.9625	0.07431588372
3726	0.9629985584	0.07428281767
3727	0.9629985584	0.07428242111
3728	0.9629985584	0.074282217
3729	0.9629985584	0.07426995865
3730	0.9629985584	0.07426871065
3731	0.9629985584	0.07426746266
3732	0.9629985584	0.07426302469
3733	0.9629985584	0.07426252316
3734	0.9629985584	0.07425677305
3735	0.9629985584	0.07425469694
3736	0.9629985584	0.07425431788
3737	0.9629985584	0.07424902848
3738	0.9629985584	0.07424793794
3739	0.9629985584	0.07424488793
3740	0.9629985584	0.07424342999
3741	0.9629985584	0.07422037123
3742	0.9629985584	0.07421878499
3743	0.9629985584	0.07421043392
3744	0.9629985584	0.07421021231
3745	0.9629985584	0.07421003736
3746	0.9629985584	0.07420894099
3747	0.9629985584	0.07418273308
3748	0.9629985584	0.07418234818
3749	0.9629985584	0.07418041204
3750	0.9629985584	0.07417997466
3751	0.9629985584	0.07417977638
3752	0.9629985584	0.07417958393
3753	0.9629985584	0.07417810849
3754	0.9629985584	0.07415114829
3755	0.9629985584	0.07415106664
3756	0.9629985584	0.07415086253
3757	0.9629985584	0.0741504893
3758	0.9629985584	0.07415011023
3759	0.9629985584	0.07414974283
3760	0.9629985584	0.07414822075
3761	0.9629985584	0.07414793499
3762	0.9629985584	0.07414680946
3763	0.9629985584	0.07414640124
3764	0.9629985584	0.07414602801
3765	0.9629985584	0.07414336289
3766	0.9629985584	0.07413817263
3767	0.9629985584	0.07413772358
3768	0.9629985584	0.07413757779
3769	0.9629985584	0.0741280662
3770	0.9629985584	0.07412344745
3771	0.9629985584	0.07412214697
3772	0.9629985584	0.07412169209
3773	0.9629985584	0.07412138884
3774	0.9629985584	0.07411800059
3775	0.9629985584	0.07411651932
3776	0.9629985584	0.07411461234
3777	0.9629985584	0.07411426243
3778	0.9629985584	0.07407753403
3779	0.9629985584	0.07403802972
3780	0.9629985584	0.07403787226
3781	0.9629985584	0.07399781393
3782	0.9629985584	0.07399751651
3783	0.9629985584	0.07399208132
3784	0.9629985584	0.07399163227
3785	0.9629985584	0.07395092078
3786	0.9629985584	0.0739136442
3787	0.9629985584	0.07391306686
3788	0.9629985584	0.07391053587
3789	0.9629985584	0.07390759084
3790	0.9629985584	0.07390656445
3791	0.9629985584	0.07390640116
3792	0.9629985584	0.07390602793
3793	0.9629985584	0.07388922081
3794	0.9629985584	0.07388877176
3795	0.9629985584	0.07388847434
3796	0.9629985584	0.07387823961
3797	0.9629985584	0.07386677438
3798	0.9629985584	0.07386270381
3799	0.9629985584	0.07383773807
3800	0.9629985584	0.07379441978
3801	0.9629985584	0.07375889273
3802	0.9629985584	0.07375753976
3803	0.9629985584	0.07374314699
3804	0.9629985584	0.07372369808
3805	0.9629985584	0.07372320821
3806	0.9629985584	0.07372293412
3807	0.9629985584	0.0737222868
3808	0.9629985584	0.07372180859
3809	0.9629985584	0.07372154033
3810	0.9629985584	0.0737211496
3811	0.9629985584	0.07371900935
3812	0.9629985584	0.07371884606
3813	0.9629985584	0.07371497961
3814	0.9629985584	0.07371471718
3815	0.9629985584	0.07371417482
3816	0.9629985584	0.07371396488
3817	0.9629985584	0.0737111948
3818	0.9629985584	0.07368894665
3819	0.9629985584	0.07367366162
3820	0.9629985584	0.0736734925
3821	0.9629985584	0.07367332337
3822	0.9629985584	0.07367296764
3823	0.9629985584	0.07362504227
3824	0.9629985584	0.07362481483
3825	0.9629985584	0.07362217304
3826	0.9629985584	0.07362090755
3827	0.9629985584	0.07362083174
3828	0.9629985584	0.07357900056
3829	0.9629985584	0.07355218031
3830	0.9629985584	0.07355202869
3831	0.9629985584	0.07355166712
3832	0.9629985584	0.07354857045
3833	0.9629985584	0.07352306235
3834	0.9629985584	0.07352174438
3835	0.9629985584	0.07351351577
3836	0.9629985584	0.07351129387
3837	0.9629985584	0.07348891742
3838	0.9629985584	0.07347969159
3839	0.9629985584	0.07346228963
3840	0.9629985584	0.07344976302
3841	0.9629985584	0.07344959973
3842	0.9629985584	0.07344952975
3843	0.9629985584	0.07344906321
3844	0.9629985584	0.07341891303
3845	0.9629985584	0.07340121365
3846	0.9629985584	0.07337808491
3847	0.9629985584	0.07337560058
3848	0.9629985584	0.07337393853
3849	0.9629985584	0.07337349531
3850	0.9629985584	0.07337313374
3851	0.9629985584	0.07335748131
3852	0.9629985584	0.0733560467
3853	0.9629985584	0.07335587175
3854	0.9629985584	0.0733554227
3855	0.9629985584	0.07335495616
3856	0.9629985584	0.07335261763
3857	0.9629985584	0.07335236686
3858	0.9629985584	0.07335040739
3859	0.9629985584	0.07332354049
3860	0.9629985584	0.07332317892
3861	0.9629985584	0.07331901505
3862	0.9629985584	0.07331849602
3863	0.9629985584	0.07331818694
3864	0.9629985584	0.07331771457
3865	0.9629985584	0.07331731801
3866	0.9629985584	0.07331674067
3867	0.9629985584	0.07331625663
3868	0.9629985584	0.07331609917
3869	0.9629985584	0.07331576676
3870	0.9629985584	0.07330580029
3871	0.9629985584	0.07330545039
3872	0.9629985584	0.07330409742
3873	0.9629985584	0.07330367753
3874	0.9629985584	0.07323018575
3875	0.9629985584	0.073229865
3876	0.9629985584	0.07322954425
3877	0.9629985584	0.07322890276
3878	0.9629985584	0.07322857618
3879	0.9629985584	0.07322831958
3880	0.9629985584	0.07322773641
3881	0.9629985584	0.07321441668
3882	0.9629985584	0.07321411343
3883	0.9629985584	0.07321367605
3884	0.9629985584	0.07320840997
3885	0.9629985584	0.07320752354
3886	0.9629985584	0.07320671293
3887	0.9629985584	0.07319422131
3888	0.9629985584	0.07319383058
3889	0.9629985584	0.0731905473
3890	0.9629985584	0.07318754978
3891	0.9629985584	0.07318722903
3892	0.9629985584	0.07318566029
3893	0.9629985584	0.07318543868
3894	0.9629985584	0.07318373581
3895	0.9629985584	0.07316291061
3896	0.9629985584	0.07316244407
3897	0.9629985584	0.07315692723
3898	0.9629985584	0.07315366145
3899	0.9629985584	0.07315166115
3900	0.9629985584	0.07313602039
3901	0.9629985584	0.07313446331
3902	0.9629985584	0.07313430585
3903	0.9629985584	0.07313329696
3904	0.9629985584	0.07313046272
3905	0.9629985584	0.0731230389
3906	0.9629985584	0.07312271815
3907	0.9629985584	0.07310661667
3908	0.9629985584	0.07310630176
3909	0.9629985584	0.07309373432
3910	0.9629985584	0.07309201979
3911	0.9629985584	0.07308867236
3912	0.9629985584	0.07306501876
3913	0.9629985584	0.07306430145
3914	0.9629985584	0.07302479714
3915	0.9629985584	0.07302441807
3916	0.9629985584	0.0730237241
3917	0.9629985584	0.0729799451
3918	0.9629985584	0.07294093649
3919	0.9629985584	0.07294062741
3920	0.9629985584	0.07293314526
3921	0.9629985584	0.07291987219
3922	0.9629985584	0.07291957477
3923	0.9629985584	0.07291942897
3924	0.9629985584	0.07291889829
3925	0.9629985584	0.07291817515
3926	0.9629985584	0.07291070467
3927	0.9629985584	0.07288173834
3928	0.9629985584	0.07286726975
3929	0.9629985584	0.07284882391
3930	0.9629985584	0.07284852649
3931	0.9629985584	0.07284812993
3932	0.9629985584	0.07284783251
3933	0.9629985584	0.07284258976
3934	0.9629985584	0.07278841858
3935	0.9629985584	0.0727882203
3936	0.9629985584	0.07278791705
3937	0.9629985584	0.07278768378
3938	0.9629985584	0.07278739219
3939	0.9629985584	0.07278704229
3940	0.9625360231	0.07275948141
3941	0.9625360231	0.07275912567
3942	0.9625360231	0.07272331286
3943	0.9629985584	0.07272082853
3944	0.9629985584	0.07271602316
3945	0.9629985584	0.07271543416
3946	0.9625360231	0.07270561931
3947	0.9625360231	0.07270546769
3948	0.9629985584	0.07267380125
3949	0.9629985584	0.07267324724
3950	0.9629985584	0.07266659903
3951	0.9629985584	0.07266640659
3952	0.9629985584	0.07266603335
3953	0.9629985584	0.07266563679
3954	0.9629985584	0.07266534521
3955	0.9629985584	0.07266496031
3956	0.9629985584	0.07266432465
3957	0.9629985584	0.07266418469
3958	0.9629985584	0.0726638931
3959	0.9629985584	0.07266365983
3960	0.9629985584	0.07265859786
3961	0.9629985584	0.0726583296
3962	0.9629985584	0.07265817798
3963	0.9629985584	0.07265764729
3964	0.9629985584	0.07265717492
3965	0.9629985584	0.0726178164
3966	0.9629985584	0.07258775953
3967	0.9629985584	0.07258435961
3968	0.9629985584	0.07256590794
3969	0.9629985584	0.07256377352
3970	0.9629985584	0.07256365105
3971	0.9629985584	0.07256225143
3972	0.9629985584	0.07256091012
3973	0.9629985584	0.07256071184
3974	0.9629985584	0.07256056605
3975	0.9629985584	0.07256028613
3976	0.9629985584	0.0725553233
3977	0.9629985584	0.0725550667
3978	0.9629985584	0.07255462349
3979	0.9629985584	0.07255413945
3980	0.9629985584	0.07254868093
3981	0.9629985584	0.07254834852
3982	0.9629985584	0.07254813858
3983	0.9629985584	0.07254787615
3984	0.9629985584	0.07253306932
3985	0.9629985584	0.07253292936
3986	0.9629985584	0.07253105153
3987	0.9629985584	0.07253031673
3988	0.9629985584	0.07252153994
3989	0.9629985584	0.07252119003
3990	0.9629985584	0.07252071766
3991	0.9629985584	0.07251448935
3992	0.9629985584	0.0725138187
3993	0.9629985584	0.07251355043
3994	0.9629985584	0.07251322969
3995	0.9629985584	0.07251062872
3996	0.9629985584	0.07250774784
3997	0.9629985584	0.07250742709
3998	0.9629985584	0.0725070422
3999	0.9629985584	0.07250669229
4000	0.9629985584	0.07250662231
4001	0.9629985584	0.0725060333
4002	0.9629985584	0.07250589917
4003	0.9629985584	0.0725054268
4004	0.9629985584	0.07250399802
4005	0.9629985584	0.07250374142
4006	0.9629985584	0.07250261589
4007	0.9629985584	0.07250112879
4008	0.9629985584	0.07250057478
4009	0.9629985584	0.07250030652
4010	0.9634966378	0.07247414526
4011	0.9634966378	0.07247380702
4012	0.9634966378	0.07247367289
4013	0.9634966378	0.07247344545
4014	0.9634966378	0.07247146265
4015	0.9629985584	0.07244530723
4016	0.9629985584	0.07244114335
4017	0.9629985584	0.07244077595
4018	0.9629985584	0.07244030941
4019	0.9629985584	0.07243882815
4020	0.9634966378	0.07241725648
4021	0.9634966378	0.07241637006
4022	0.9634966378	0.07241604931
4023	0.9634966378	0.07241597933
4024	0.9634966378	0.07241579854
4025	0.9634966378	0.07241565275
4026	0.9634966378	0.07240868963
4027	0.9634966378	0.07240828141
4028	0.9634966378	0.07240784403
4029	0.9634966378	0.07240754078
4030	0.9634966378	0.07240749996
4031	0.9639942391	0.07237699404
4032	0.9639942391	0.07237685408
4033	0.9639942391	0.07237661498
4034	0.9639942391	0.07237648668
4035	0.9639942391	0.07237630006
4036	0.9639942391	0.07236032688
4037	0.9639942391	0.07235111271
4038	0.9639942391	0.07235085028
4039	0.9639942391	0.07235060535
4040	0.9639942391	0.07234970142
4041	0.9639942391	0.07234155446
4042	0.9639942391	0.07234124538
4043	0.9639942391	0.0723378338
4044	0.9639942391	0.07232608864
4045	0.9639942391	0.07227167253
4046	0.9639942391	0.0722715384
4047	0.9639942391	0.07227031373
4048	0.9639942391	0.07227018543
4049	0.9639942391	0.07226249335
4050	0.9639942391	0.07226164191
4051	0.9639942391	0.07226098292
4052	0.9639942391	0.07226051638
4053	0.9639942391	0.07226034143
4054	0.9639942391	0.07225201951
4055	0.9639942391	0.07225070737
4056	0.9639942391	0.07222955559
4057	0.9639942391	0.07222925817
4058	0.9639942391	0.07222890827
4059	0.9639942391	0.07221789208
4060	0.9639942391	0.07221776961
4061	0.9639942391	0.07221120305
4062	0.9639942391	0.07221069569
4063	0.9639942391	0.0722100542
4064	0.9639942391	0.07220978011
4065	0.9639942391	0.07220847379
4066	0.9639942391	0.07220822886
4067	0.9639942391	0.07220555208
4068	0.9639942391	0.07220542962
4069	0.9639942391	0.07220104414
4070	0.9639942391	0.07220075255
4071	0.9639942391	0.07219990694
4072	0.9634966378	0.07215372527
4073	0.9634966378	0.07215339869
4074	0.9634966378	0.07215141006
4075	0.9634966378	0.07214945642
4076	0.9634966378	0.07214928147
4077	0.9634966378	0.07212578533
4078	0.9634966378	0.07211235479
4079	0.9634966378	0.07210035304
4080	0.9634966378	0.07210020141
4081	0.9634966378	0.07209881346
4082	0.9634966378	0.07209833525
4083	0.9634966378	0.07209753047
4084	0.9634966378	0.07209483037
4085	0.9634966378	0.07209459127
4086	0.9634966378	0.07209429385
4087	0.9634966378	0.07209415972
4088	0.9634966378	0.0720865901
4089	0.9634966378	0.07208549373
4090	0.9634966378	0.07208338263
4091	0.9634966378	0.07208330682
4092	0.9634966378	0.0720830094
4093	0.9634966378	0.07207720097
4094	0.9634966378	0.0720770785
4095	0.9634966378	0.07207466999
4096	0.9634966378	0.07207421511
4097	0.9634966378	0.07207061109
4098	0.9634966378	0.07205038073
4099	0.9634966378	0.07204910357
4100	0.9634966378	0.07204859621
4101	0.9634966378	0.07204847374
4102	0.9634966378	0.07204831628
4103	0.9634966378	0.07204797221
4104	0.9634966378	0.07204794305
4105	0.9634966378	0.07200099742
4106	0.9634966378	0.07200063002
4107	0.9634966378	0.07197773454
4108	0.9634966378	0.07197768206
4109	0.9634966378	0.07197749544
4110	0.9634966378	0.07197301082
4111	0.9634966378	0.07197198443
4112	0.9634966378	0.07196772142
4113	0.9634966378	0.07196560449
4114	0.9634966378	0.0719653129
4115	0.9634966378	0.0719650738
4116	0.9634966378	0.07196498049
4117	0.9634966378	0.07196478805
4118	0.9634966378	0.07195075684
4119	0.9634966378	0.07195030196
4120	0.9634966378	0.07194980043
4121	0.9634966378	0.07194866907
4122	0.9634966378	0.0719484358
4123	0.9634966378	0.07194809756
4124	0.9634966378	0.07194782347
4125	0.9634966378	0.07193305163
4126	0.9634966378	0.07193299331
4127	0.9634966378	0.07193283586
4128	0.9634966378	0.07193249178
4129	0.9634966378	0.07193214771
4130	0.9634966378	0.07192940095
4131	0.9634966378	0.07192928432
4132	0.9639942391	0.07190991705
4133	0.9634966378	0.07190975377
4134	0.9634966378	0.07190947967
4135	0.9634966378	0.07190925223
4136	0.9634966378	0.07189909915
4137	0.9634966378	0.07189881922
4138	0.9634966378	0.07186619055
4139	0.9634966378	0.07186085449
4140	0.9634966378	0.07186063872
4141	0.9634966378	0.07185814856
4142	0.9634966378	0.07185598498
4143	0.9634966378	0.07185310409
4144	0.9634966378	0.07184934844
4145	0.9634966378	0.0718492318
4146	0.9634966378	0.07184626927
4147	0.9634966378	0.07184610598
4148	0.9634966378	0.07182800421
4149	0.9634966378	0.07182782926
4150	0.9634966378	0.07182773012
4151	0.9634966378	0.07181506938
4152	0.9634966378	0.07181470781
4153	0.9634966378	0.07181431708
4154	0.9634966378	0.07179194063
4155	0.9634966378	0.07179181817
4156	0.9634966378	0.07178426604
4157	0.9634966378	0.07178195667
4158	0.9634966378	0.07177431707
4159	0.9634966378	0.0717741946
4160	0.9634966378	0.07176280518
4161	0.9634966378	0.07175795899
4162	0.9634966378	0.07173958896
4163	0.9634966378	0.07173930321
4164	0.9634966378	0.07168503872
4165	0.9634966378	0.0716823911
4166	0.9634966378	0.07168230363
4167	0.9634966378	0.07168002341
4168	0.9634966378	0.07163384757
4169	0.9634966378	0.07162903054
4170	0.9639596348	0.07161957726
4171	0.9639596348	0.07161727955
4172	0.9639596348	0.07161700546
4173	0.9639596348	0.07161494101
4174	0.9639596348	0.07161472524
4175	0.9639596348	0.07161448614
4176	0.9639596348	0.0715888789
4177	0.9639596348	0.07158870978
4178	0.9639596348	0.07157830592
4179	0.9639596348	0.07156407644
4180	0.9639596348	0.0715424173
4181	0.9639596348	0.07154211405
4182	0.9639596348	0.07154070859
4183	0.9639596348	0.07150554311
4184	0.9639596348	0.07150540898
4185	0.9639596348	0.0715049541
4186	0.9639596348	0.07150478498
4187	0.9639596348	0.071504715
4188	0.9639596348	0.07150451672
4189	0.9639596348	0.0715042018
4190	0.9639596348	0.07150398603
4191	0.9639596348	0.07150257474
4192	0.9639596348	0.07150227149
4193	0.9639596348	0.07150099434
4194	0.9639596348	0.07150068525
4195	0.9639596348	0.071497332
4196	0.9639596348	0.07149639308
4197	0.9639596348	0.07149561163
4198	0.9639596348	0.07149254412
4199	0.9639596348	0.07149162854
4200	0.9644572526	0.07148972739
4201	0.9644572526	0.0714896574
4202	0.9644572526	0.07148864851
4203	0.9644572526	0.07146079021
4204	0.9644572526	0.07146024203
4205	0.9644572526	0.07144190116
4206	0.9644572526	0.07144151626
4207	0.9644572526	0.07140665986
4208	0.9644572526	0.07140609418
4209	0.9644572526	0.07140407639
4210	0.9644572526	0.07139986586
4211	0.9644572526	0.07139280944
4212	0.9644572526	0.07139275695
4213	0.9644572526	0.07139173639
4214	0.9644572526	0.07139147396
4215	0.9644572526	0.07139125819
4216	0.9644572526	0.07135989501
4217	0.9639596348	0.07133863242
4218	0.9639596348	0.07133732611
4219	0.9639596348	0.071337122
4220	0.9639596348	0.0713323283
4221	0.9639596348	0.07132575591
